date,ticker,name,price
2008-10-14,DAX,DAX (Total Return),5199.2
2008-10-15,SMI,SMI (Price Return),5911.2
2008-10-15,EURO50,EuroStoxx 50  (Price Return),2578.1
2008-10-15,DJIA,Dow Jones Industrial Average Index  (Price Return),8578.0
2008-10-15,NIKKEI,Nikkei 225 (Price Return),9547.5
2008-10-15,DAX,DAX (Total Return),4861.6
2008-10-16,SMI,SMI (Price Return),5718.5
2008-10-16,EURO50,EuroStoxx 50  (Price Return),2423.8
2008-10-16,DJIA,Dow Jones Industrial Average Index  (Price Return),8979.0
2008-10-16,NIKKEI,Nikkei 225 (Price Return),8458.5
2008-10-16,DAX,DAX (Total Return),4622.8
2008-10-17,SMI,SMI (Price Return),6099.6
2008-10-17,EURO50,EuroStoxx 50  (Price Return),2532.2
2008-10-17,DJIA,Dow Jones Industrial Average Index  (Price Return),8852.0
2008-10-17,NIKKEI,Nikkei 225 (Price Return),8693.8
2008-10-17,DAX,DAX (Total Return),4781.3
2008-10-20,SMI,SMI (Price Return),6216.5
2008-10-20,EURO50,EuroStoxx 50  (Price Return),2613.7
2008-10-20,DJIA,Dow Jones Industrial Average Index  (Price Return),9265.0
2008-10-20,NIKKEI,Nikkei 225 (Price Return),9005.6
2008-10-20,DAX,DAX (Total Return),4835.0
2008-10-21,SMI,SMI (Price Return),6185.5
2008-10-21,EURO50,EuroStoxx 50  (Price Return),2599.0
2008-10-21,DJIA,Dow Jones Industrial Average Index  (Price Return),9034.0
2008-10-21,NIKKEI,Nikkei 225 (Price Return),9306.3
2008-10-21,DAX,DAX (Total Return),4784.4
2008-10-22,SMI,SMI (Price Return),5925.5
2008-10-22,EURO50,EuroStoxx 50  (Price Return),2458.0
2008-10-22,DJIA,Dow Jones Industrial Average Index  (Price Return),8519.0
2008-10-22,NIKKEI,Nikkei 225 (Price Return),8674.7
2008-10-22,DAX,DAX (Total Return),4571.1
2008-10-23,SMI,SMI (Price Return),5893.7
2008-10-23,EURO50,EuroStoxx 50  (Price Return),2452.0
2008-10-23,DJIA,Dow Jones Industrial Average Index  (Price Return),8691.0
2008-10-23,NIKKEI,Nikkei 225 (Price Return),8461.0
2008-10-23,DAX,DAX (Total Return),4519.7
2008-10-24,SMI,SMI (Price Return),5675.1
